V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80;V81;V82;V83;V84;V85;V86;V87;V88;V89;V90;V91;V92;V93;V94;V95;V96;V97;V98;V99;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.092993134;0.343872928;0.338423171;0.252857596;0.196414719;0.203609105;0.243730674;0.205175481;0.170970542;0.218963659;0.225910679;0.128977433;0.239430274;0.40806202;0.289276397;0.137872213;0.118608762;0.244900118;0.165727491;0.097705067;0.185252222;0.35184804;0.403629289;0.239084613;0.364895179;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-0.014044944;0.323361823;0.321462187;0.318443728;0.261462703;0.304396017;0.319753086;0.162501025;0.242586587;0.25692412;0.29949795;0.137044431;0.23275475;0.253218476;0.125611076;0.22884246;0.146505488;0.157527449;0.147343652;0.253885582;0.139569587;0.244014808;0.170324322;0.275075868;0.214411906;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.467585519;0.21908863;0.244638509;0.23223191;0.226325758;0.44208016;0.32610018;0.394255051;0.265481246;0.303739952;0.216177242;0.280339309;0.212299984;0.272396577;0.249445291;0.308396224;0.267549364;0.272396577;0.224218278;0.196546002;0.275091462;0.217042967;0.304195011;0.10694091;0.258450047;1;0.397610982;0.413961039;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-0.002777778;0.374206349;0.431075353;0.572897819;0.090271242;0.321697482;0.348553863;0.363594532;0.249339202;0.265471437;0.204114446;0.239387742;0.248292009;0.272430057;0.306802188;0.248071703;0.363901358;0.325077104;0.347966601;0.376049383;0.276031931;0.32578388;0.214330808;0.212323372;0.262025012;0.177859489;0.048734513;0.181743154;0.223856209;0.179739141;-0.002777778;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.259787991;0.388239755;0.340277778;0.312834787;0.376922899;0.334569573;0.3480558;0.365973525;0.408689789;0.302160494;0.277528688;0.220533759;0.277641755;0.273859084;0.324164747;0.323570493;0.339254953;0.304826724;0.080901353;0.366388767;0.258588499;0.260830954;0.194008632;0.21102262;0.199104276;0.179115361;0.231203704;0.299562825;0.21362128;0.273349436;0.20199366;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.237654321;0.47488794;0.260156256;0.314443243;0.32594471;0.370482516;0.294913828;0.357193732;0.431734212;0.2629785;0.283420085;0.322227277;0.237903723;0.211395216;0.260008534;0.201411923;0.255282562;0.230952381;0.394576018;0.315315859;0.276214554;0.296248846;0.304063826;0.202709472;0.361495201;0.248667999;0.172691654;0.444184698;0.194970495;0.361164736;0.462232737;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.455428428;0.342975833;0.449687598;0.45462963;0.370800061;0.237523497;0.231807911;0.458573915;0.229955208;0.211944239;0.373341407;0.330907701;0.231934606;0.273187659;0.165121467;0.201796532;0.371607386;0.334041659;0.132349634;0.213909717;0.282372301;0.243752307;0.400761217;0.246410196;0.295110469;0.371756822;0.394176877;0.410490067;0.429919659;0.320224045;0.41619102;0.332461714;0.295345345;0.317876456;0.500413742;0.399745696;0.519796557;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.306236726;0.275075868;0.296774149;0.383578632;0.265861922;0.292156863;0.316750159;0.255233831;0.323839475;0.300306052;0.189157734;0.281528187;0.372530864;0.256276233;0.230361896;0.20136023;0.37080361;0.329693999;0.350691784;0.205793824;0.246669431;0.294149271;0.175245801;0.266575575;0.290484487;0.466400103;0.443553881;0.401605802;0.332476856;0.252603414;0.247932959;0.314339981;0.309404617;0.238160074;0.41509632;0.472627849;0.444560254;0.562424242;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.531449681;0.474935474;0.511126031;0.326794235;0.393739424;0.261111111;0.388898562;0.196414719;0.216316527;0.100276431;0.382005462;0.340593725;0.225925926;0.26715997;0.214453628;0.225501852;0.32610018;0.40123393;0.213697664;0.153423316;0.109515505;0.23539886;0.324976977;0.284980739;0.364650826;0.286787312;0.277174618;0.326163626;0.304760534;0.261477286;0.256123925;0.318304729;0.377763533;0.427746269;0.590321426;0.302680126;0.295110469;0.362989526;0.361479107;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.34349255;0.504441214;0.453788404;0.475659669;0.53076483;0.476774724;0.212134439;0.184876543;0.299650198;0.229026536;0.246253291;0.242180306;0.204866251;0.312828621;0.330551261;0.254496452;0.141725166;0.128648458;0.215370805;0.201474654;0.169987546;0.155653081;0.194196429;0.236394065;0.261477286;0.208267216;0.353553269;0.358769238;0.224014952;0.242785359;0.304292929;0.435103843;1;0.433983021;0.434984879;0.486920697;0.325586868;0.308170375;0.231765484;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
